rank,anum,verdict,engine,file
5612,A252266,PROOF,subblock-3x3,papers/05501-06000/05612-PROOF.pdf
5613,A252340,PROOF,subblock-3x3,papers/05501-06000/05613-PROOF.pdf
5614,A255024,PROOF,subblock-3x3,papers/05501-06000/05614-PROOF.pdf
5615,A259959,PROOF,subblock-3x3,papers/05501-06000/05615-PROOF.pdf
5616,A301950,PROOF,transfer-matrix,papers/05501-06000/05616-PROOF.pdf
5617,A197667,PROOF,transfer-matrix,papers/05501-06000/05617-PROOF.pdf
5618,A238318,PROOF,neighbour-set,papers/05501-06000/05618-PROOF.pdf
5619,A278190,PROOF,transfer-matrix,papers/05501-06000/05619-PROOF.pdf
5620,A295779,PROOF,transfer-matrix,papers/05501-06000/05620-PROOF.pdf
5621,A197499,PROOF,transfer-matrix,papers/05501-06000/05621-PROOF.pdf
5622,A204614,PROOF,transfer-matrix,papers/05501-06000/05622-PROOF.pdf
5623,A236496,PROOF,subblock-coloring,papers/05501-06000/05623-PROOF.pdf
5624,A186790,PROOF,subblock-content,papers/05501-06000/05624-PROOF.pdf
5625,A296317,PROOF,transfer-matrix,papers/05501-06000/05625-PROOF.pdf
5626,A302950,PROOF,transfer-matrix,papers/05501-06000/05626-PROOF.pdf
5627,A305179,PROOF,transfer-matrix,papers/05501-06000/05627-PROOF.pdf
5628,A316417,PROOF,transfer-matrix,papers/05501-06000/05628-PROOF.pdf
5629,A317380,PROOF,transfer-matrix,papers/05501-06000/05629-PROOF.pdf
5630,A250999,PROOF,monotone-statistic,papers/05501-06000/05630-PROOF.pdf
5631,A252598,PROOF,subblock-3x3,papers/05501-06000/05631-PROOF.pdf
5632,A250827,PROOF,monotone-statistic,papers/05501-06000/05632-PROOF.pdf
5633,A183333,PROOF,adjacency-precedence,papers/05501-06000/05633-PROOF.pdf
5634,A207223,PROOF,pattern-avoidance,papers/05501-06000/05634-PROOF.pdf
5635,A249706,PROOF,window-condition,papers/05501-06000/05635-PROOF.pdf
5636,A203178,PROOF,adjacency-precedence,papers/05501-06000/05636-PROOF.pdf
5637,A205636,PROOF,clockwise-perimeter,papers/05501-06000/05637-PROOF.pdf
5638,A282859,PROOF,neighbour-set,papers/05501-06000/05638-PROOF.pdf
5639,A188609,PROOF,transfer-matrix,papers/05501-06000/05639-PROOF.pdf
5640,A205417,PROOF,edge-count,papers/05501-06000/05640-PROOF.pdf
5641,A233962,PROOF,transfer-matrix,papers/05501-06000/05641-PROOF.pdf
5642,A250702,PROOF,monotone-statistic,papers/05501-06000/05642-PROOF.pdf
5643,A296153,PROOF,transfer-matrix,papers/05501-06000/05643-PROOF.pdf
5644,A296986,PROOF,transfer-matrix,papers/05501-06000/05644-PROOF.pdf
5645,A300368,PROOF,transfer-matrix,papers/05501-06000/05645-PROOF.pdf
5646,A302468,PROOF,transfer-matrix,papers/05501-06000/05646-PROOF.pdf
5647,A303012,PROOF,transfer-matrix,papers/05501-06000/05647-PROOF.pdf
5648,A303250,PROOF,transfer-matrix,papers/05501-06000/05648-PROOF.pdf
5649,A303626,PROOF,transfer-matrix,papers/05501-06000/05649-PROOF.pdf
5650,A207490,PROOF,transfer-matrix,papers/05501-06000/05650-PROOF.pdf
5651,A201086,PROOF,window-condition,papers/05501-06000/05651-PROOF.pdf
5652,A207511,PROOF,transfer-matrix,papers/05501-06000/05652-PROOF.pdf
5653,A254013,PROOF,monotone-subblock,papers/05501-06000/05653-PROOF.pdf
5654,A207520,PROOF,transfer-matrix,papers/05501-06000/05654-PROOF.pdf
5655,A235852,PROOF,transfer-matrix,papers/05501-06000/05655-PROOF.pdf
5656,A252509,PROOF,subblock-3x3,papers/05501-06000/05656-PROOF.pdf
5657,A252683,PROOF,subblock-3x3,papers/05501-06000/05657-PROOF.pdf
5658,A259641,PROOF,subblock-3x3,papers/05501-06000/05658-PROOF.pdf
5659,A260137,PROOF,subblock-3x3,papers/05501-06000/05659-PROOF.pdf
5660,A257359,PROOF,subblock-line-sum,papers/05501-06000/05660-PROOF.pdf
5661,A264529,PROOF,transfer-matrix,papers/05501-06000/05661-PROOF.pdf
5662,A255088,PROOF,subblock-3x3,papers/05501-06000/05662-PROOF.pdf
5663,A260472,PROOF,subblock-3x3,papers/05501-06000/05663-PROOF.pdf
5664,A232063,PROOF,value-neighbour,papers/05501-06000/05664-PROOF.pdf
5665,A280214,PROOF,transfer-matrix,papers/05501-06000/05665-PROOF.pdf
5666,A202599,PROOF,pattern-avoidance,papers/05501-06000/05666-PROOF.pdf
5667,A257357,PROOF,subblock-line-sum,papers/05501-06000/05667-PROOF.pdf
5668,A207231,PROOF,pattern-avoidance,papers/05501-06000/05668-PROOF.pdf
5669,A205071,PROOF,edge-count,papers/05501-06000/05669-PROOF.pdf
5670,A282788,PROOF,king-move,papers/05501-06000/05670-PROOF.pdf
5671,A202432,PROOF,pattern-avoidance,papers/05501-06000/05671-PROOF.pdf
5672,A232034,PROOF,cell-condition,papers/05501-06000/05672-PROOF.pdf
5673,A250703,PROOF,monotone-statistic,papers/05501-06000/05673-PROOF.pdf
5674,A255144,PROOF,subblock-3x3,papers/05501-06000/05674-PROOF.pdf
5675,A303805,PROOF,transfer-matrix,papers/05501-06000/05675-PROOF.pdf
5676,A283576,PROOF,neighbour-set,papers/05501-06000/05676-PROOF.pdf
5677,A282589,PROOF,king-move,papers/05501-06000/05677-PROOF.pdf
5678,A283569,PROOF,neighbour-set,papers/05501-06000/05678-PROOF.pdf
5679,A283780,PROOF,neighbour-set,papers/05501-06000/05679-PROOF.pdf
5680,A253743,PROOF,monotone-subblock,papers/05501-06000/05680-PROOF.pdf
5681,A236605,PROOF,subblock-coloring,papers/05501-06000/05681-PROOF.pdf
5682,A237001,PROOF,order-statistic,papers/05501-06000/05682-PROOF.pdf
5683,A258539,PROOF,subblock-line-sum,papers/05501-06000/05683-PROOF.pdf
5684,A297090,PROOF,king-move,papers/05501-06000/05684-PROOF.pdf
5685,A236585,PROOF,subblock-coloring,papers/05501-06000/05685-PROOF.pdf
5686,A297716,PROOF,transfer-matrix,papers/05501-06000/05686-PROOF.pdf
5687,A302383,PROOF,transfer-matrix,papers/05501-06000/05687-PROOF.pdf
5688,A302423,PROOF,transfer-matrix,papers/05501-06000/05688-PROOF.pdf
5689,A303104,PROOF,transfer-matrix,papers/05501-06000/05689-PROOF.pdf
5690,A303193,PROOF,transfer-matrix,papers/05501-06000/05690-PROOF.pdf
5691,A304061,PROOF,transfer-matrix,papers/05501-06000/05691-PROOF.pdf
5692,A304665,PROOF,transfer-matrix,papers/05501-06000/05692-PROOF.pdf
5693,A305018,PROOF,transfer-matrix,papers/05501-06000/05693-PROOF.pdf
5694,A316423,PROOF,transfer-matrix,papers/05501-06000/05694-PROOF.pdf
5695,A210386,PROOF,transfer-matrix,papers/05501-06000/05695-PROOF.pdf
5696,A282881,PROOF,neighbour-set,papers/05501-06000/05696-PROOF.pdf
5697,A284077,PROOF,neighbour-set,papers/05501-06000/05697-PROOF.pdf
5698,A207685,PROOF,transfer-matrix,papers/05501-06000/05698-PROOF.pdf
5699,A251315,PROOF,transfer-matrix,papers/05501-06000/05699-PROOF.pdf
5700,A202892,PROOF,pattern-avoidance,papers/05501-06000/05700-PROOF.pdf
5701,A250147,PROOF,window-condition,papers/05501-06000/05701-PROOF.pdf
5702,A140910,PROOF,planepartition-box,papers/05501-06000/05702-PROOF.pdf
5703,A241110,PROOF,neighbour-condition,papers/05501-06000/05703-PROOF.pdf
5704,A189201,PROOF,transfer-matrix,papers/05501-06000/05704-PROOF.pdf
5705,A261290,PROOF,subblock-3x3,papers/05501-06000/05705-PROOF.pdf
5706,A232020,PROOF,transfer-matrix,papers/05501-06000/05706-PROOF.pdf
5707,A252060,PROOF,subblock-3x3,papers/05501-06000/05707-PROOF.pdf
5708,A235235,PROOF,transfer-matrix,papers/05501-06000/05708-PROOF.pdf
5709,A254263,PROOF,monotone-subblock,papers/05501-06000/05709-PROOF.pdf
5710,A254302,PROOF,monotone-subblock,papers/05501-06000/05710-PROOF.pdf
5711,A206681,PROOF,perimeter-cycle,papers/05501-06000/05711-PROOF.pdf
5712,A251784,PROOF,subblock-line-sum,papers/05501-06000/05712-PROOF.pdf
5713,A183447,PROOF,king-move,papers/05501-06000/05713-PROOF.pdf
5714,A251943,PROOF,subblock-3x3,papers/05501-06000/05714-PROOF.pdf
5715,A282053,PROOF,transfer-matrix,papers/05501-06000/05715-PROOF.pdf
5716,A203368,PROOF,adjacency-precedence,papers/05501-06000/05716-PROOF.pdf
5717,A197619,PROOF,transfer-matrix,papers/05501-06000/05717-PROOF.pdf
5718,A254262,PROOF,monotone-subblock,papers/05501-06000/05718-PROOF.pdf
5719,A254301,PROOF,monotone-subblock,papers/05501-06000/05719-PROOF.pdf
5720,A208488,PROOF,clockwise-perimeter,papers/05501-06000/05720-PROOF.pdf
5721,A206017,PROOF,edge-count,papers/05501-06000/05721-PROOF.pdf
5722,A233687,PROOF,transfer-matrix,papers/05501-06000/05722-PROOF.pdf
5723,A297586,PROOF,transfer-matrix,papers/05501-06000/05723-PROOF.pdf
5724,A297685,PROOF,transfer-matrix,papers/05501-06000/05724-PROOF.pdf
5725,A183327,PROOF,adjacency-precedence,papers/05501-06000/05725-PROOF.pdf
5726,A231465,PROOF,transfer-matrix,papers/05501-06000/05726-PROOF.pdf
5727,A253979,PROOF,monotone-subblock,papers/05501-06000/05727-PROOF.pdf
5728,A254391,PROOF,monotone-subblock,papers/05501-06000/05728-PROOF.pdf
5729,A250138,PROOF,window-condition,papers/05501-06000/05729-PROOF.pdf
5730,A203332,PROOF,neighbour-set,papers/05501-06000/05730-PROOF.pdf
5731,A208417,PROOF,transfer-matrix,papers/05501-06000/05731-PROOF.pdf
5732,A298490,PROOF,transfer-matrix,papers/05501-06000/05732-PROOF.pdf
5733,A300542,PROOF,transfer-matrix,papers/05501-06000/05733-PROOF.pdf
5734,A300969,PROOF,transfer-matrix,papers/05501-06000/05734-PROOF.pdf
5735,A304851,PROOF,transfer-matrix,papers/05501-06000/05735-PROOF.pdf
5736,A236897,PROOF,order-statistic,papers/05501-06000/05736-PROOF.pdf
5737,A208431,PROOF,neighbour-reach,papers/05501-06000/05737-PROOF.pdf
5738,A207266,PROOF,transfer-matrix,papers/05501-06000/05738-PROOF.pdf
5739,A207782,PROOF,transfer-matrix,papers/05501-06000/05739-PROOF.pdf
5740,A206937,PROOF,transfer-matrix,papers/05501-06000/05740-PROOF.pdf
5741,A207001,PROOF,transfer-matrix,papers/05501-06000/05741-PROOF.pdf
5742,A250466,PROOF,monotone-statistic,papers/05501-06000/05742-PROOF.pdf
5743,A236722,PROOF,order-statistic,papers/05501-06000/05743-PROOF.pdf
5744,A251436,PROOF,transfer-matrix,papers/05501-06000/05744-PROOF.pdf
5745,A252162,PROOF,subblock-3x3,papers/05501-06000/05745-PROOF.pdf
5746,A260925,PROOF,subblock-3x3,papers/05501-06000/05746-PROOF.pdf
5747,A261378,PROOF,subblock-3x3,papers/05501-06000/05747-PROOF.pdf
5748,A259949,PROOF,subblock-3x3,papers/05501-06000/05748-PROOF.pdf
5749,A196490,PROOF,transfer-matrix,papers/05501-06000/05749-PROOF.pdf
5750,A196207,PROOF,transfer-matrix,papers/05501-06000/05750-PROOF.pdf
5751,A187373,PROOF,subblock-content,papers/05501-06000/05751-PROOF.pdf
5752,A256025,PROOF,subblock-3x3,papers/05501-06000/05752-PROOF.pdf
5753,A260290,PROOF,subblock-3x3,papers/05501-06000/05753-PROOF.pdf
5754,A260497,PROOF,subblock-3x3,papers/05501-06000/05754-PROOF.pdf
5755,A278268,PROOF,transfer-matrix,papers/05501-06000/05755-PROOF.pdf
5756,A297593,PROOF,transfer-matrix,papers/05501-06000/05756-PROOF.pdf
5757,A297812,PROOF,transfer-matrix,papers/05501-06000/05757-PROOF.pdf
5758,A250439,PROOF,monotone-statistic,papers/05501-06000/05758-PROOF.pdf
5759,A185465,PROOF,matrix-subblock,papers/05501-06000/05759-PROOF.pdf
5760,A249081,PROOF,window-condition,papers/05501-06000/05760-PROOF.pdf
5761,A281602,PROOF,transfer-matrix,papers/05501-06000/05761-PROOF.pdf
5762,A196283,PROOF,transfer-matrix,papers/05501-06000/05762-PROOF.pdf
5763,A197303,PROOF,transfer-matrix,papers/05501-06000/05763-PROOF.pdf
5764,A205515,PROOF,edge-count,papers/05501-06000/05764-PROOF.pdf
5765,A235234,PROOF,transfer-matrix,papers/05501-06000/05765-PROOF.pdf
5766,A256766,PROOF,subblock-line-sum,papers/05501-06000/05766-PROOF.pdf
5767,A295117,PROOF,transfer-matrix,papers/05501-06000/05767-PROOF.pdf
5768,A295272,PROOF,transfer-matrix,papers/05501-06000/05768-PROOF.pdf
5769,A306163,PROOF,transfer-matrix,papers/05501-06000/05769-PROOF.pdf
5770,A316612,PROOF,transfer-matrix,papers/05501-06000/05770-PROOF.pdf
5771,A231748,PROOF,transfer-matrix,papers/05501-06000/05771-PROOF.pdf
5772,A234109,PROOF,transfer-matrix,papers/05501-06000/05772-PROOF.pdf
5773,A283688,PROOF,neighbour-set,papers/05501-06000/05773-PROOF.pdf
5774,A250497,PROOF,monotone-statistic,papers/05501-06000/05774-PROOF.pdf
5775,A253401,PROOF,subblock-statistic-neighbour,papers/05501-06000/05775-PROOF.pdf
5776,A206886,PROOF,transfer-matrix,papers/05501-06000/05776-PROOF.pdf
5777,A237177,PROOF,subblock-coloring,papers/05501-06000/05777-PROOF.pdf
5778,A207751,PROOF,transfer-matrix,papers/05501-06000/05778-PROOF.pdf
5779,A235252,PROOF,transfer-matrix,papers/05501-06000/05779-PROOF.pdf
5780,A204303,PROOF,matrix-subblock,papers/05501-06000/05780-PROOF.pdf
5781,A206080,PROOF,edge-count,papers/05501-06000/05781-PROOF.pdf
5782,A207371,PROOF,transfer-matrix,papers/05501-06000/05782-PROOF.pdf
5783,A236124,PROOF,subblock-coloring,papers/05501-06000/05783-PROOF.pdf
5784,A237399,PROOF,subblock-difference,papers/05501-06000/05784-PROOF.pdf
5785,A237899,PROOF,subblock-difference,papers/05501-06000/05785-PROOF.pdf
5786,A251803,PROOF,transfer-matrix,papers/05501-06000/05786-PROOF.pdf
5787,A278173,PROOF,transfer-matrix,papers/05501-06000/05787-PROOF.pdf
5788,A278283,PROOF,transfer-matrix,papers/05501-06000/05788-PROOF.pdf
5789,A296382,PROOF,transfer-matrix,papers/05501-06000/05789-PROOF.pdf
5790,A297547,PROOF,transfer-matrix,papers/05501-06000/05790-PROOF.pdf
5791,A297640,PROOF,transfer-matrix,papers/05501-06000/05791-PROOF.pdf
5792,A297745,PROOF,transfer-matrix,papers/05501-06000/05792-PROOF.pdf
5793,A300142,PROOF,transfer-matrix,papers/05501-06000/05793-PROOF.pdf
5794,A300317,PROOF,transfer-matrix,papers/05501-06000/05794-PROOF.pdf
5795,A300807,PROOF,transfer-matrix,papers/05501-06000/05795-PROOF.pdf
5796,A301446,PROOF,transfer-matrix,papers/05501-06000/05796-PROOF.pdf
5797,A306168,PROOF,transfer-matrix,papers/05501-06000/05797-PROOF.pdf
5798,A317425,PROOF,transfer-matrix,papers/05501-06000/05798-PROOF.pdf
5799,A320398,PROOF,transfer-matrix,papers/05501-06000/05799-PROOF.pdf
5800,A235065,PROOF,transfer-matrix,papers/05501-06000/05800-PROOF.pdf
5801,A251386,PROOF,transfer-matrix,papers/05501-06000/05801-PROOF.pdf
5802,A229408,PROOF,transfer-matrix,papers/05501-06000/05802-PROOF.pdf
5803,A207396,PROOF,transfer-matrix,papers/05501-06000/05803-PROOF.pdf
5804,A268325,PROOF,repeated-value-chain,papers/05501-06000/05804-PROOF.pdf
5805,A249286,PROOF,window-condition,papers/05501-06000/05805-PROOF.pdf
5806,A249838,PROOF,window-condition,papers/05501-06000/05806-PROOF.pdf
5807,A296324,PROOF,neighbour-condition,papers/05501-06000/05807-PROOF.pdf
5808,A140914,PROOF,planepartition-box,papers/05501-06000/05808-PROOF.pdf
5809,A140927,PROOF,planepartition-box,papers/05501-06000/05809-PROOF.pdf
5810,A252553,PROOF,subblock-3x3,papers/05501-06000/05810-PROOF.pdf
5811,A252569,PROOF,subblock-3x3,papers/05501-06000/05811-PROOF.pdf
5812,A252437,PROOF,subblock-3x3,papers/05501-06000/05812-PROOF.pdf
5813,A252411,PROOF,subblock-3x3,papers/05501-06000/05813-PROOF.pdf
5814,A260067,PROOF,subblock-3x3,papers/05501-06000/05814-PROOF.pdf
5815,A260281,PROOF,subblock-3x3,papers/05501-06000/05815-PROOF.pdf
5816,A235194,PROOF,transfer-matrix,papers/05501-06000/05816-PROOF.pdf
5817,A250941,PROOF,monotone-statistic,papers/05501-06000/05817-PROOF.pdf
5818,A234048,PROOF,forbidden-run,papers/05501-06000/05818-PROOF.pdf
5819,A255087,PROOF,subblock-3x3,papers/05501-06000/05819-PROOF.pdf
5820,A234661,PROOF,transfer-matrix,papers/05501-06000/05820-PROOF.pdf
5821,A246890,PROOF,window-condition,papers/05501-06000/05821-PROOF.pdf
5822,A251070,PROOF,transfer-matrix,papers/05501-06000/05822-PROOF.pdf
5823,A183723,PROOF,clockwise-perimeter,papers/05501-06000/05823-PROOF.pdf
5824,A196310,PROOF,transfer-matrix,papers/05501-06000/05824-PROOF.pdf
5825,A235193,PROOF,transfer-matrix,papers/05501-06000/05825-PROOF.pdf
5826,A296125,PROOF,transfer-matrix,papers/05501-06000/05826-PROOF.pdf
5827,A299725,PROOF,transfer-matrix,papers/05501-06000/05827-PROOF.pdf
5828,A303633,PROOF,transfer-matrix,papers/05501-06000/05828-PROOF.pdf
5829,A205050,PROOF,edge-count,papers/05501-06000/05829-PROOF.pdf
5830,A283518,PROOF,neighbour-set,papers/05501-06000/05830-PROOF.pdf
5831,A253308,PROOF,subblock-statistic-neighbour,papers/05501-06000/05831-PROOF.pdf
5832,A250614,PROOF,monotone-statistic,papers/05501-06000/05832-PROOF.pdf
5833,A206997,PROOF,transfer-matrix,papers/05501-06000/05833-PROOF.pdf
5834,A207958,PROOF,transfer-matrix,papers/05501-06000/05834-PROOF.pdf
5835,A207658,PROOF,transfer-matrix,papers/05501-06000/05835-PROOF.pdf
5836,A231526,PROOF,transfer-matrix,papers/05501-06000/05836-PROOF.pdf
5837,A236139,PROOF,subblock-coloring,papers/05501-06000/05837-PROOF.pdf
5838,A296537,PROOF,transfer-matrix,papers/05501-06000/05838-PROOF.pdf
5839,A296631,PROOF,transfer-matrix,papers/05501-06000/05839-PROOF.pdf
5840,A296800,PROOF,transfer-matrix,papers/05501-06000/05840-PROOF.pdf
5841,A318064,PROOF,transfer-matrix,papers/05501-06000/05841-PROOF.pdf
5842,A234085,PROOF,transfer-matrix,papers/05501-06000/05842-PROOF.pdf
5843,A207115,PROOF,transfer-matrix,papers/05501-06000/05843-PROOF.pdf
5844,A204034,PROOF,matrix-subblock,papers/05501-06000/05844-PROOF.pdf
5845,A253328,PROOF,monotone-subblock,papers/05501-06000/05845-PROOF.pdf
5846,A202372,PROOF,pattern-avoidance,papers/05501-06000/05846-PROOF.pdf
5847,A237083,PROOF,order-statistic,papers/05501-06000/05847-PROOF.pdf
5848,A251060,PROOF,transfer-matrix,papers/05501-06000/05848-PROOF.pdf
5849,A236973,PROOF,order-statistic,papers/05501-06000/05849-PROOF.pdf
5850,A183365,PROOF,cell-condition,papers/05501-06000/05850-PROOF.pdf
5851,A251169,PROOF,transfer-matrix,papers/05501-06000/05851-PROOF.pdf
5852,A252328,PROOF,subblock-3x3,papers/05501-06000/05852-PROOF.pdf
5853,A280477,PROOF,transfer-matrix,papers/05501-06000/05853-PROOF.pdf
5854,A254583,PROOF,monotone-subblock,papers/05501-06000/05854-PROOF.pdf
5855,A196680,PROOF,transfer-matrix,papers/05501-06000/05855-PROOF.pdf
5856,A232835,PROOF,cell-condition,papers/05501-06000/05856-PROOF.pdf
5857,A278002,PROOF,transfer-matrix,papers/05501-06000/05857-PROOF.pdf
5858,A252680,PROOF,subblock-3x3,papers/05501-06000/05858-PROOF.pdf
5859,A261551,PROOF,subblock-3x3,papers/05501-06000/05859-PROOF.pdf
5860,A254770,PROOF,monotone-subblock,papers/05501-06000/05860-PROOF.pdf
5861,A279853,PROOF,transfer-matrix,papers/05501-06000/05861-PROOF.pdf
5862,A197453,PROOF,transfer-matrix,papers/05501-06000/05862-PROOF.pdf
5863,A295915,PROOF,transfer-matrix,papers/05501-06000/05863-PROOF.pdf
5864,A300205,PROOF,transfer-matrix,papers/05501-06000/05864-PROOF.pdf
5865,A234834,PROOF,subblock-content,papers/05501-06000/05865-PROOF.pdf
5866,A205820,PROOF,edge-count,papers/05501-06000/05866-PROOF.pdf
5867,A233911,PROOF,transfer-matrix,papers/05501-06000/05867-PROOF.pdf
5868,A237153,PROOF,order-statistic,papers/05501-06000/05868-PROOF.pdf
5869,A283343,PROOF,neighbour-set,papers/05501-06000/05869-PROOF.pdf
5870,A207760,PROOF,transfer-matrix,papers/05501-06000/05870-PROOF.pdf
5871,A250385,PROOF,window-condition,papers/05501-06000/05871-PROOF.pdf
5872,A255786,PROOF,subblock-3x3,papers/05501-06000/05872-PROOF.pdf
5873,A299056,PROOF,transfer-matrix,papers/05501-06000/05873-PROOF.pdf
5874,A299664,PROOF,transfer-matrix,papers/05501-06000/05874-PROOF.pdf
5875,A299817,PROOF,transfer-matrix,papers/05501-06000/05875-PROOF.pdf
5876,A303884,PROOF,transfer-matrix,papers/05501-06000/05876-PROOF.pdf
5877,A305526,PROOF,transfer-matrix,papers/05501-06000/05877-PROOF.pdf
5878,A305681,PROOF,transfer-matrix,papers/05501-06000/05878-PROOF.pdf
5879,A316818,PROOF,transfer-matrix,papers/05501-06000/05879-PROOF.pdf
5880,A317000,PROOF,transfer-matrix,papers/05501-06000/05880-PROOF.pdf
5881,A317568,PROOF,transfer-matrix,papers/05501-06000/05881-PROOF.pdf
5882,A206006,PROOF,edge-count,papers/05501-06000/05882-PROOF.pdf
5883,A236741,PROOF,order-statistic,papers/05501-06000/05883-PROOF.pdf
5884,A250946,PROOF,monotone-statistic,papers/05501-06000/05884-PROOF.pdf
5885,A233647,PROOF,transfer-matrix,papers/05501-06000/05885-PROOF.pdf
5886,A207502,PROOF,transfer-matrix,papers/05501-06000/05886-PROOF.pdf
5887,A208166,PROOF,transfer-matrix,papers/05501-06000/05887-PROOF.pdf
5888,A237533,PROOF,order-statistic,papers/05501-06000/05888-PROOF.pdf
5889,A207787,PROOF,transfer-matrix,papers/05501-06000/05889-PROOF.pdf
5890,A237303,PROOF,order-statistic,papers/05501-06000/05890-PROOF.pdf
5891,A254721,PROOF,monotone-subblock,papers/05501-06000/05891-PROOF.pdf
5892,A204869,PROOF,matrix-subblock,papers/05501-06000/05892-PROOF.pdf
5893,A236792,PROOF,order-statistic,papers/05501-06000/05893-PROOF.pdf
5894,A237392,PROOF,order-statistic,papers/05501-06000/05894-PROOF.pdf
5895,A297657,PROOF,neighbour-condition,papers/05501-06000/05895-PROOF.pdf
5896,A297691,PROOF,neighbour-condition,papers/05501-06000/05896-PROOF.pdf
5897,A252125,PROOF,subblock-3x3,papers/05501-06000/05897-PROOF.pdf
5898,A232315,PROOF,cell-condition,papers/05501-06000/05898-PROOF.pdf
5899,A189062,PROOF,transfer-matrix,papers/05501-06000/05899-PROOF.pdf
5900,A198180,PROOF,transfer-matrix,papers/05501-06000/05900-PROOF.pdf
5901,A221939,PROOF,transfer-matrix,papers/05501-06000/05901-PROOF.pdf
5902,A209550,PROOF,transfer-matrix,papers/05501-06000/05902-PROOF.pdf
5903,A260605,PROOF,subblock-3x3,papers/05501-06000/05903-PROOF.pdf
5904,A297429,PROOF,transfer-matrix,papers/05501-06000/05904-PROOF.pdf
5905,A318543,PROOF,transfer-matrix,papers/05501-06000/05905-PROOF.pdf
5906,A248485,PROOF,window-condition,papers/05501-06000/05906-PROOF.pdf
5907,A205913,PROOF,clockwise-perimeter,papers/05501-06000/05907-PROOF.pdf
5908,A197238,PROOF,transfer-matrix,papers/05501-06000/05908-PROOF.pdf
5909,A207568,PROOF,transfer-matrix,papers/05501-06000/05909-PROOF.pdf
5910,A295413,PROOF,transfer-matrix,papers/05501-06000/05910-PROOF.pdf
5911,A297983,PROOF,transfer-matrix,papers/05501-06000/05911-PROOF.pdf
